,pl_hostname,pl_letter,pl_disc,pl_discmethod,ra,dec,pl_trandep,pl_tranflag,pl_orbsmax,pl_radj,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_eqt,pl_orbper,pl_k2flag,pl_kepflag,pl_facility,st_rad,st_teff,st_optmag,st_mass,st_logg
1265,Kepler-1024,b,2016,Transit,291.950991,38.251698,,1,,0.349,,,,,66.4162133,0,1,Kepler,0.78,5143.0,15.982999999999999,0.81,4.57
1266,Kepler-1025,b,2016,Transit,284.510201,43.961665999999994,,1,,0.177,,,,,37.3229493,0,1,Kepler,1.13,6089.0,13.573,1.09,4.37
1267,Kepler-342,e,2016,Transit,292.678083,46.726715000000006,,1,,0.079,,,,,1.64422461,0,1,Kepler,1.47,6175.0,13.147,1.13,4.19
1268,Kepler-1026,b,2016,Transit,283.605263,39.99798,,1,,0.19699999999999998,,,,,36.5156053,0,1,Kepler,0.75,4948.0,14.254000000000001,0.79,4.59
1269,Kepler-1028,b,2016,Transit,289.593097,49.781158000000005,,1,,0.11900000000000001,,,,,2.51462432,0,1,Kepler,0.87,5522.0,14.325,0.9,4.52
1270,Kepler-1029,b,2016,Transit,292.132976,41.547540000000005,,1,,0.11199999999999999,,,,,4.41769648,0,1,Kepler,0.77,5030.0,14.31,0.82,4.58
1271,Kepler-1030,b,2016,Transit,293.681915,45.817559,,1,,0.221,,,,,19.32952416,0,1,Kepler,0.76,4983.0,15.719000000000001,0.8,4.59
1272,Kepler-1031,b,2016,Transit,296.08974700000005,48.955376,,1,,0.078,,,,,1.22621732,0,1,Kepler,1.12,6011.0,13.8,1.09,4.38
1273,Kepler-1033,b,2016,Transit,283.845142,44.609093,,1,,0.22399999999999998,,,,,7.56052806,0,1,Kepler,0.92,5547.0,15.985999999999999,0.94,4.49
1274,Kepler-1034,b,2016,Transit,286.115368,37.966997,,1,,0.20199999999999999,,,,,12.12400943,0,1,Kepler,0.8,5198.0,15.09,0.83,4.57
1275,HD 175607,b,2015,Radial Velocity,285.272858,-66.19268000000001,,0,,,0.02825,0.00346,-0.00346,,29.01,0,0,La Silla Observatory,0.7,5392.0,8.61,0.71,4.64
1276,HD 219134,f,2015,Radial Velocity,348.32074,57.168354,,0,0.1463,0.11699999999999999,0.022969999999999997,0.00126,-0.00126,523.0,22.717,0,0,Multiple Observatories,0.78,4699.0,5.57,0.81,4.57
1277,HD 219134,g,2015,Radial Velocity,348.32074,57.168354,,0,0.3753,,0.034,0.004,-0.004,,94.2,0,0,Multiple Observatories,0.78,4699.0,5.57,0.81,4.57
1278,HD 219134,h,2015,Radial Velocity,348.32074,57.168354,,0,3.11,,0.34,0.02,-0.02,,2247.0,0,0,Roque de los Muchachos Observatory,0.78,4699.0,5.57,0.81,4.57
1279,K2-26,b,2016,Transit,94.206581,24.596411,,1,0.0962,0.23800000000000002,,,,430.0,14.5665,1,0,K2,0.52,3785.0,14.53,0.56,
1280,Kepler-1038,b,2016,Transit,298.97218399999997,44.132378,,1,,0.315,,,,,148.4603382,0,1,Kepler,0.83,5335.0,14.839,0.87,4.55
1281,Kepler-1039,b,2016,Transit,298.326591,45.315514,,1,,0.13,,,,,0.93488424,0,1,Kepler,0.74,4870.0,14.145,0.79,4.6
1282,Kepler-1041,b,2016,Transit,293.881768,49.683155,,1,,0.262,,,,,24.7576421,0,1,Kepler,1.08,5957.0,14.49,1.06,4.4
1283,Kepler-1042,b,2016,Transit,288.668933,39.824006,,1,,0.195,,,,,10.13202575,0,1,Kepler,0.72,4815.0,15.629000000000001,0.75,4.61
1284,Kepler-1043,b,2016,Transit,281.662983,47.568584,,1,,0.22699999999999998,,,,,38.5053398,0,1,Kepler,0.9,5629.0,14.777000000000001,0.92,4.5
1285,Kepler-1044,b,2016,Transit,293.144456,46.666237,,1,,0.23800000000000002,,,,,6.77408868,0,1,Kepler,1.11,5985.0,15.368,1.08,4.38
1286,Kepler-1046,b,2016,Transit,296.755759,46.998290999999995,,1,,0.153,,,,,14.37508035,0,1,Kepler,1.04,5913.0,13.286,1.04,4.42
1287,Kepler-1047,b,2016,Transit,288.646254,50.788982,,1,,0.18600000000000003,,,,,56.1886887,0,1,Kepler,1.13,5754.0,13.350999999999999,1.08,4.37
1288,Kepler-1035,b,2016,Transit,289.042225,42.882488,,1,,0.10400000000000001,,,,,2.71407755,0,1,Kepler,0.97,5763.0,12.987,0.98,4.45
1289,Kepler-1037,b,2016,Transit,296.341029,47.170856,,1,,0.114,,,,,1.06378867,0,1,Kepler,0.78,5105.0,14.229000000000001,0.82,4.57
1290,Kepler-1047,c,2016,Transit,288.646254,50.788982,,1,,0.08800000000000001,,,,,3.18897601,0,1,Kepler,1.13,5754.0,13.350999999999999,1.08,4.37
1291,Kepler-1048,b,2016,Transit,281.898352,42.165787,,1,,0.14400000000000002,,,,,6.92101021,0,1,Kepler,0.7,4651.0,14.832,0.75,4.62
1292,Kepler-1050,b,2016,Transit,282.924996,48.626391999999996,,1,,0.14300000000000002,,,,,15.3787546,0,1,Kepler,1.13,6010.0,13.127,1.09,4.37
1293,Kepler-1050,c,2016,Transit,282.924996,48.626391999999996,,1,,0.132,,,,,21.1284569,0,1,Kepler,1.13,6010.0,13.127,1.09,4.37
1294,Kepler-1051,b,2016,Transit,295.15810600000003,40.898849,,1,,0.303,,,,,25.96200249,0,1,Kepler,1.73,6675.0,13.2,1.43,4.12
1295,Kepler-1053,b,2016,Transit,291.418635,39.127415,,1,,0.087,,,,,2.41435165,0,1,Kepler,0.69,4529.0,13.155999999999999,0.74,4.63
1296,Kepler-1054,b,2016,Transit,290.601152,44.556385,,1,,0.235,,,,,4.30655689,0,1,Kepler,1.34,6209.0,14.136,1.22,4.26
1297,Kepler-1055,b,2016,Transit,290.486779,44.932617,,1,,0.11,,,,,2.29503623,0,1,Kepler,0.94,5723.0,13.09,0.98,4.49
1298,Kepler-1056,b,2016,Transit,299.52598,46.899260999999996,,1,,0.26899999999999996,,,,,27.495606,0,1,Kepler,1.2,6127.0,14.55,1.12,4.33
1299,Kepler-1058,b,2016,Transit,294.595783,45.875034,,1,,0.243,,,,,110.96546,0,1,Kepler,0.69,4644.0,15.498,0.73,4.63
1300,Kepler-1059,b,2016,Transit,289.220209,41.706486,,1,,0.154,,,,,3.76419105,0,1,Kepler,0.72,4906.0,15.484000000000002,0.75,4.61
1301,Kepler-1060,b,2016,Transit,286.025189,39.630928999999995,,1,,0.212,,,,,46.8779367,0,1,Kepler,0.99,5797.0,14.632,0.99,4.44
1302,Kepler-1061,b,2016,Transit,296.230004,50.27523,,1,,0.177,,,,,2.75798267,0,1,Kepler,1.07,6067.0,13.263,1.09,4.42
1303,Kepler-351,d,2016,Transit,286.452706,42.657879,,1,,0.243,,,,,142.544247,0,1,Kepler,0.85,5643.0,15.99,0.89,4.56
1304,Kepler-1063,b,2016,Transit,290.52675,38.142973,,1,,0.133,,,,,14.07971466,0,1,Kepler,1.14,5945.0,12.261,1.09,4.37
1305,Kepler-1064,b,2016,Transit,291.741637,37.688934,,1,,0.138,,,,,16.54080322,0,1,Kepler,0.79,5153.0,13.755,0.85,4.57
1306,Kepler-1065,b,2016,Transit,294.511258,38.790501,,1,,0.33299999999999996,,,,,3.60930891,0,1,Kepler,0.93,5635.0,15.54,0.94,4.49
1307,Kepler-1066,b,2016,Transit,298.86656400000004,46.502239,,1,,0.21100000000000002,,,,,1.93155984,0,1,Kepler,0.98,5762.0,13.007,0.98,4.45
1308,Kepler-1067,b,2016,Transit,285.387409,45.049053,,1,,0.071,,,,,0.76212926,0,1,Kepler,0.93,5592.0,14.305,0.95,4.49
1309,Kepler-1068,b,2016,Transit,294.648164,46.392365000000005,,1,,0.324,,,,,16.92344113,0,1,Kepler,1.01,5806.0,15.818,1.01,4.43
1310,Kepler-1069,b,2016,Transit,290.979329,47.989002,,1,,0.14300000000000002,,,,,23.8990296,0,1,Kepler,0.98,5722.0,13.152999999999999,0.99,4.46
1311,Kepler-1070,b,2016,Transit,293.195374,49.316502,,1,,0.154,,,,,6.2216147,0,1,Kepler,1.32,6261.0,13.977,1.21,4.27
1312,Kepler-1071,b,2016,Transit,293.057996,45.248816999999995,,1,,0.212,,,,,6.1799844,0,1,Kepler,0.81,5215.0,15.800999999999998,0.86,4.56
1313,Kepler-1072,b,2016,Transit,292.04438,46.329025,,1,,0.141,,,,,1.5690665,0,1,Kepler,1.32,6199.0,13.93,1.2,4.27
1314,Kepler-1073,b,2016,Transit,294.1527,38.233048,,1,,0.205,,,,,8.67888593,0,1,Kepler,1.0,5792.0,14.523,1.0,4.44
1315,Kepler-1073,c,2016,Transit,294.1527,38.233048,,1,,0.146,,,,,4.02582254,0,1,Kepler,1.0,5792.0,14.523,1.0,4.44
1316,Kepler-1074,b,2016,Transit,284.47654500000004,46.252579,,1,,0.11199999999999999,,,,,5.94566534,0,1,Kepler,0.57,4002.0,15.026,0.6,4.7
1317,Kepler-1075,b,2016,Transit,287.501179,47.469269,,1,,0.127,,,,,1.52372816,0,1,Kepler,0.54,3959.0,15.312999999999999,0.56,4.72
1318,Kepler-1076,b,2016,Transit,287.590098,51.060574,,1,,0.071,,,,,6.14727918,0,1,Kepler,0.74,4868.0,12.905999999999999,0.79,4.6
1319,Kepler-1077,b,2016,Transit,291.033636,42.26786,,1,,0.247,,,,,34.3511874,0,1,Kepler,1.02,5816.0,14.998,1.02,4.43
1320,Kepler-1078,b,2016,Transit,293.20058900000004,43.050036999999996,,1,,0.17,,,,,3.00725242,0,1,Kepler,0.92,5612.0,15.62,0.94,4.49
1321,Kepler-1079,b,2016,Transit,299.549499,45.769753,,1,,0.145,,,,,13.24503188,0,1,Kepler,1.36,5758.0,12.584000000000001,1.08,4.21
1322,Kepler-1080,b,2016,Transit,296.46452200000004,49.182915,,1,,0.293,,,,,77.2548396,0,1,Kepler,1.16,5956.0,13.754000000000001,1.1,4.35
1323,Kepler-1081,b,2016,Transit,289.44452,41.317757,,1,,0.09,,,,,3.85691855,0,1,Kepler,0.84,5345.0,13.745999999999999,0.88,4.54
1324,Kepler-1082,b,2016,Transit,289.358672,50.598484,,1,,0.1,,,,,1.5432066,0,1,Kepler,1.14,5923.0,13.38,1.03,4.33
1325,Kepler-1083,b,2016,Transit,283.161951,45.198315,,1,,0.3,,,,,33.4177993,0,1,Kepler,0.77,5049.0,15.824000000000002,0.81,4.58
1326,Kepler-1084,b,2016,Transit,290.101971,48.251137,,1,,0.099,,,,,2.05333679,0,1,Kepler,1.28,6113.0,12.217,1.12,4.27
1327,Kepler-1085,b,2016,Transit,287.477648,46.141186,,1,,0.644,,,,,219.3217528,0,1,Kepler,1.14,6000.0,15.273,1.11,4.37
1328,Kepler-1086,b,2016,Transit,295.251155,45.842971999999996,,1,,0.218,,,,,18.78425728,0,1,Kepler,0.66,4350.0,15.561,0.7,4.65
1329,Kepler-1086,c,2016,Transit,295.251155,45.842971999999996,,1,,0.262,,,,,161.5163345,0,1,Kepler,0.66,4350.0,15.561,0.7,4.65
1330,Kepler-1087,b,2016,Transit,294.978825,46.005653,,1,,0.054000000000000006,,,,,0.69384285,0,1,Kepler,0.94,5589.0,12.953,0.96,4.48
1331,Kepler-1088,b,2016,Transit,281.561453,42.450503999999995,,1,,0.127,,,,,23.12748644,0,1,Kepler,1.08,5975.0,11.863,1.08,4.4
1332,Kepler-1089,b,2016,Transit,291.092742,49.190059000000005,,1,,0.163,,,,,5.13248562,0,1,Kepler,0.49,3753.0,15.535,0.52,4.76
1333,Kepler-1110,b,2016,Transit,291.808022,38.622703,,1,,0.237,,,,,9.69312032,0,1,Kepler,0.7,4781.0,15.914000000000001,0.73,4.62
1334,Kepler-214,b,2014,Transit,284.754851,44.956032,,1,0.13,0.233,,,,,15.660544,0,1,Kepler,1.35,6169.0,13.949000000000002,,4.25
1335,Kepler-1090,b,2016,Transit,295.662872,44.525845000000004,,1,,0.201,,,,,198.680179,0,1,Kepler,0.82,5321.0,15.001,0.86,4.55
1336,Kepler-1092,b,2016,Transit,297.72314,47.112659,,1,,0.185,,,,,58.6017925,0,1,Kepler,1.0,5862.0,14.649000000000001,0.99,4.44
1337,Kepler-1093,b,2016,Transit,284.978013,41.420165999999995,,1,,0.174,,,,,25.0824626,0,1,Kepler,1.2,6166.0,13.838,1.13,4.33
1338,Kepler-1093,c,2016,Transit,284.978013,41.420165999999995,,1,,0.175,,,,,89.722292,0,1,Kepler,1.2,6166.0,13.838,1.13,4.33
1339,Kepler-1094,b,2016,Transit,292.301253,38.267041,,1,,0.284,,,,,78.1000231,0,1,Kepler,1.21,6112.0,14.999,1.14,4.33
1340,Kepler-1096,b,2016,Transit,294.70937999999995,45.969501,,1,,0.111,,,,,2.89221751,0,1,Kepler,0.63,4306.0,15.068,0.66,4.66
1341,Kepler-1097,b,2016,Transit,281.594148,42.596416,,1,,0.29100000000000004,,,,,187.747029,0,1,Kepler,0.79,5211.0,15.206,0.82,4.57
1342,Kepler-1098,b,2016,Transit,295.502705,43.232796,,1,,0.11599999999999999,,,,,2.54307286,0,1,Kepler,0.99,5794.0,14.735999999999999,0.99,4.45
1343,Kepler-1100,b,2016,Transit,291.871356,44.087376,,1,,0.156,,,,,6.42200058,0,1,Kepler,1.34,6247.0,13.862,1.21,4.26
1344,Kepler-1101,b,2016,Transit,294.569379,45.671257000000004,,1,,0.22,,,,,81.3151059,0,1,Kepler,0.91,5614.0,15.110999999999999,0.94,4.5
1345,Kepler-1102,b,2016,Transit,281.322565,48.066505,,1,,0.237,,,,,51.3285623,0,1,Kepler,0.94,5724.0,14.955,0.96,4.48
1346,Kepler-1103,b,2016,Transit,287.38209,49.452396,,1,,0.203,,,,,19.79191978,0,1,Kepler,1.15,6092.0,14.09,1.11,4.36
1347,Kepler-1104,b,2016,Transit,294.468554,49.331024,,1,,0.11,,,,,5.03728015,0,1,Kepler,1.41,6417.0,12.189,1.3,4.25
1348,Kepler-1105,b,2016,Transit,281.111771,42.454931,,1,,0.179,,,,,4.42157218,0,1,Kepler,0.68,4299.0,15.18,0.71,4.62
1349,Kepler-1106,b,2016,Transit,291.145201,44.062546000000005,,1,,0.147,,,,,1.25275217,0,1,Kepler,1.17,6104.0,14.69,1.11,4.35
1350,Kepler-1107,b,2016,Transit,291.049927,39.141674,,1,,0.12,,,,,0.57103852,0,1,Kepler,0.82,5268.0,14.097999999999999,0.86,4.55
1351,Kepler-1108,b,2016,Transit,296.042339,45.985146,,1,,0.13,,,,,4.51005748,0,1,Kepler,0.84,5406.0,14.979000000000001,0.88,4.54
1352,Kepler-1109,b,2016,Transit,291.64624399999997,39.396623999999996,,1,,0.195,,,,,37.6467384,0,1,Kepler,1.06,5893.0,14.288,1.05,4.41
1353,Kepler-214,c,2014,Transit,284.754851,44.956032,,1,0.194,0.19,,,,,28.7798,0,1,Kepler,1.35,6169.0,13.949000000000002,,4.25
1354,Kepler-215,b,2014,Transit,294.973509,45.213688,,1,0.084,0.145,,,,,9.360672,0,1,Kepler,1.03,5739.0,13.58,0.77,4.36
1355,Kepler-215,c,2014,Transit,294.973509,45.213688,,1,0.113,0.158,,,,,14.667108,0,1,Kepler,1.03,5739.0,13.58,0.77,4.36
1356,Kepler-215,d,2014,Transit,294.973509,45.213688,,1,0.185,0.213,,,,,30.864423,0,1,Kepler,1.03,5739.0,13.58,0.77,4.36
1357,Kepler-215,e,2014,Transit,294.973509,45.213688,,1,0.314,0.156,,,,,68.16101,0,1,Kepler,1.03,5739.0,13.58,0.77,4.36
1358,Kepler-216,b,2014,Transit,293.728072,46.129154,,1,0.079,0.21,,,,,7.693641,0,1,Kepler,1.26,6091.0,13.998,,4.28
1359,Kepler-216,c,2014,Transit,293.728072,46.129154,,1,0.136,0.271,,,,,17.406669,0,1,Kepler,1.26,6091.0,13.998,,4.28
1360,Kepler-217,b,2014,Transit,293.037744,46.277508000000005,,1,0.065,0.19899999999999998,,,,,5.374943,0,1,Kepler,1.8,6171.0,13.294,,4.03
1361,Kepler-217,c,2014,Transit,293.037744,46.277508000000005,,1,0.089,0.165,,,,,8.586004,0,1,Kepler,1.8,6171.0,13.294,,4.03
1362,Kepler-218,b,2014,Transit,295.412811,46.266472,,1,0.046,0.132,,,,,3.619337,0,1,Kepler,1.06,5502.0,13.967,,4.39
1363,Kepler-218,c,2014,Transit,295.412811,46.266472,,1,0.248,0.28,,,,,44.699576,0,1,Kepler,1.06,5502.0,13.967,,4.39
1364,Kepler-219,b,2014,Transit,288.73897999999997,46.762558,,1,0.057,0.263,,,,,4.585512,0,1,Kepler,1.49,5786.0,13.764000000000001,,4.16
1365,Kepler-219,c,2014,Transit,288.73897999999997,46.762558,,1,0.165,0.319,,,,,22.714613,0,1,Kepler,1.49,5786.0,13.764000000000001,,4.16
1366,Kepler-219,d,2014,Transit,288.73897999999997,46.762558,,1,0.272,0.251,,,,,47.903645,0,1,Kepler,1.49,5786.0,13.764000000000001,,4.16
1367,Kepler-220,b,2014,Transit,291.506237,46.895779,,1,0.046,0.07200000000000001,,,,,4.159807,0,1,Kepler,0.67,4632.0,13.177,,4.65
1368,Kepler-220,c,2014,Transit,291.506237,46.895779,,1,0.076,0.14,,,,,9.034199,0,1,Kepler,0.67,4632.0,13.177,,4.65
1369,Kepler-220,d,2014,Transit,291.506237,46.895779,,1,0.163,0.087,,,,,28.122397,0,1,Kepler,0.67,4632.0,13.177,,4.65
1370,Kepler-220,e,2014,Transit,291.506237,46.895779,,1,0.226,0.11900000000000001,,,,,45.902733,0,1,Kepler,0.67,4632.0,13.177,,4.65
1371,Kepler-221,c,2014,Transit,296.654765,46.83527,,1,0.059,0.261,,,,,5.690586,0,1,Kepler,0.82,5243.0,13.749,0.72,4.54
1372,Kepler-221,d,2014,Transit,296.654765,46.83527,,1,0.087,0.244,,,,,10.04156,0,1,Kepler,0.82,5243.0,13.749,0.72,4.54
1373,Kepler-221,e,2014,Transit,296.654765,46.83527,,1,0.13,0.235,,,,,18.369917,0,1,Kepler,0.82,5243.0,13.749,0.72,4.54
1374,Kepler-222,b,2014,Transit,287.9061,46.937767,,1,0.048,0.282,,,,,3.936981,0,1,Kepler,0.87,5433.0,15.062999999999999,,4.55
1375,Kepler-222,d,2014,Transit,287.9061,46.937767,,1,0.18,0.32899999999999996,,,,,28.081912,0,1,Kepler,0.87,5433.0,15.062999999999999,,4.55
1376,Kepler-223,b,2014,Transit,298.318356,47.279495000000004,,1,,0.267,0.023280000000000002,0.00409,-0.00346,,7.38449,0,1,Kepler,1.72,,15.344000000000001,1.12,
1377,Kepler-223,c,2014,Transit,298.318356,47.279495000000004,,1,,0.307,0.01605,0.00535,-0.00346,,9.84564,0,1,Kepler,1.72,,15.344000000000001,1.12,
1378,Kepler-223,e,2014,Transit,298.318356,47.279495000000004,,1,,0.41,0.0151,0.0044,-0.0037799999999999995,,19.72567,0,1,Kepler,1.72,,15.344000000000001,1.12,
1379,Kepler-224,b,2014,Transit,290.934287,47.357601,,1,0.038,0.124,,,,,3.132924,0,1,Kepler,0.68,5018.0,15.644,0.74,4.64
1380,Kepler-224,c,2014,Transit,290.934287,47.357601,,1,0.058,0.278,,,,,5.925003,0,1,Kepler,0.68,5018.0,15.644,0.74,4.64
1381,Kepler-224,e,2014,Transit,290.934287,47.357601,,1,0.124,0.17600000000000002,,,,,18.643577,0,1,Kepler,0.68,5018.0,15.644,0.74,4.64
1382,Kepler-235,e,2014,Transit,286.079103,39.278313,,1,0.213,0.198,,,,,46.183669,0,1,Kepler,0.55,4255.0,15.954,0.59,4.73
1383,Kepler-236,b,2014,Transit,283.866378,39.898092,,1,0.065,0.14,,,,,8.295611,0,1,Kepler,0.51,3750.0,15.414000000000001,0.56,4.75
1384,Kepler-237,b,2014,Transit,283.221387,40.421834000000004,,1,0.05,0.126,,,,,4.715106,0,1,Kepler,0.72,4861.0,15.289000000000001,0.7,4.58
1385,K2-4,b,2015,Transit,174.74563600000002,-3.905585,,1,0.078,0.187,,,,,10.003417,1,0,K2,0.57,4014.73,14.907,0.64,
1386,K2-5,b,2015,Transit,169.303497,-1.8779759999999999,,1,0.0532,0.17,,,,565.0,5.73594,1,0,K2,0.57,3930.0,14.91,0.61,4.71
1387,Kepler-225,b,2014,Transit,292.193984,47.457096,,1,0.056,0.107,,,,,6.738975,0,1,Kepler,0.48,3682.0,15.962,,4.78
1388,Kepler-225,c,2014,Transit,292.193984,47.457096,,1,0.111,0.16399999999999998,,,,,18.794234,0,1,Kepler,0.48,3682.0,15.962,,4.78
1389,Kepler-226,b,2014,Transit,292.376129,47.880989,,1,0.047,0.138,,,,,3.940997,0,1,Kepler,0.8,5571.0,15.415999999999999,0.86,4.59
1390,Kepler-226,d,2014,Transit,292.376129,47.880989,,1,0.076,0.109,,,,,8.109044,0,1,Kepler,0.8,5571.0,15.415999999999999,0.86,4.59
1391,Kepler-227,b,2014,Transit,291.934236,48.141651,,1,0.09,0.27699999999999997,,,,,9.488015,0,1,Kepler,1.09,5854.0,15.347000000000001,,4.4
1392,Kepler-227,c,2014,Transit,291.934236,48.141651,,1,0.29,0.271,,,,,54.418694,0,1,Kepler,1.09,5854.0,15.347000000000001,,4.4
1393,Kepler-228,c,2014,Transit,296.286142,48.224667,,1,0.052,0.24100000000000002,,,,,4.134444,0,1,Kepler,1.01,6043.0,15.714,,4.47
1394,Kepler-228,d,2014,Transit,296.286142,48.224667,,1,0.101,0.36,,,,,11.094286,0,1,Kepler,1.01,6043.0,15.714,,4.47
1395,Kepler-229,b,2014,Transit,286.99947099999997,48.375797,,1,0.062,0.196,,,,,6.252972,0,1,Kepler,0.73,5120.0,15.841,,4.63
1396,Kepler-229,d,2014,Transit,286.99947099999997,48.375797,,1,0.22,0.34299999999999997,,,,,41.194912,0,1,Kepler,0.73,5120.0,15.841,,4.63
1397,Kepler-230,b,2014,Transit,285.71853799999997,48.505859,,1,0.191,0.38,,,,,32.625555,0,1,Kepler,0.82,5588.0,15.082,,4.55
1398,Kepler-230,c,2014,Transit,285.71853799999997,48.505859,,1,0.38,0.182,,,,,91.773242,0,1,Kepler,0.82,5588.0,15.082,,4.55
1399,Kepler-231,c,2014,Transit,293.973353,50.531914,,1,0.114,0.172,,,,,19.271566,0,1,Kepler,0.49,3767.0,15.385,0.58,4.78
1400,Kepler-232,b,2014,Transit,295.81615800000003,51.121742,,1,0.054,0.275,,,,,4.431222,0,1,Kepler,0.97,5847.0,15.367,,4.5
1401,Kepler-232,c,2014,Transit,295.81615800000003,51.121742,,1,0.101,0.342,,,,,11.379349,0,1,Kepler,0.97,5847.0,15.367,,4.5
1402,Kepler-233,b,2014,Transit,296.36652200000003,51.319523,,1,0.077,0.217,,,,,8.472382,0,1,Kepler,0.76,5360.0,15.339,,4.61
1403,Kepler-234,b,2014,Transit,291.653519,38.494659000000006,,1,0.04,0.33,,,,,2.711506,0,1,Kepler,1.11,6224.0,15.540999999999999,,4.42
1404,Kepler-234,c,2014,Transit,291.653519,38.494659000000006,,1,0.077,0.313,,,,,7.21205,0,1,Kepler,1.11,6224.0,15.540999999999999,,4.42
1405,Kepler-235,b,2014,Transit,286.079103,39.278313,,1,0.037,0.19899999999999998,,,,,3.340222,0,1,Kepler,0.55,4255.0,15.954,0.59,4.73
1406,Kepler-235,d,2014,Transit,286.079103,39.278313,,1,0.122,0.183,,,,,20.060548,0,1,Kepler,0.55,4255.0,15.954,0.59,4.73
1407,K2-7,b,2015,Transit,167.093765,-1.065755,0.053,1,0.1814,0.23800000000000002,,,,651.0,28.67992,1,0,K2,0.96,5772.0,13.213,0.97,
1408,K2-8,b,2015,Transit,169.793671,-0.284375,,1,0.0856,0.319,,,,631.0,10.35239,1,0,K2,0.74,4870.0,14.61,0.78,4.52
1409,K2-9,b,2015,Transit,176.264465,0.005301,,1,0.091,0.201,,,,314.0,18.4498,1,0,K2,0.31,3390.0,15.63,0.3,
1410,K2-19,b,2015,Transit,174.96031200000002,0.603575,,1,0.074,0.691,,,,854.0,7.9194,1,0,K2,0.86,5430.0,13.0,0.93,4.63
1411,K2-19,c,2015,Transit,174.96031200000002,0.603575,,1,0.0971,0.434,,,,745.0,11.90715,1,0,K2,0.86,5430.0,13.0,0.93,4.63
1412,K2-10,b,2015,Transit,172.121964,1.690636,,1,,0.34299999999999997,0.08495,0.053489999999999996,-0.050339999999999996,,19.3044,1,0,K2,0.98,5620.0,12.418,0.92,4.5
1413,K2-5,c,2015,Transit,169.303497,-1.8779759999999999,,1,0.0818,0.20199999999999999,,,,456.0,10.93241,1,0,K2,0.57,3930.0,14.91,0.61,4.71
1414,K2-12,b,2015,Transit,173.192032,2.244884,0.042,1,0.0802,0.20800000000000002,,,,1003.0,8.28212,1,0,K2,1.01,5800.0,12.258,1.01,
1415,K2-14,b,2015,Transit,178.057022,2.594245,0.943,1,0.0627,0.429,,,,488.0,8.36802,1,0,K2,0.45,3789.0,16.31,0.47,
1416,K2-15,b,2015,Transit,178.110794,4.254747,0.121,1,0.091,0.221,,,,676.0,11.8104,1,0,K2,0.68,5131.0,14.663,0.72,
1417,K2-16,b,2015,Transit,175.09726,4.55734,,1,0.0667,0.18,,,,658.0,7.6188,1,0,K2,0.66,4742.0,14.67,0.68,4.51
1418,K2-17,b,2015,Transit,178.329773,6.412261,0.099,1,0.119,0.19899999999999998,,,,487.0,17.96753,1,0,K2,0.66,4320.0,13.519,0.71,
1419,K2-18,b,2015,Transit,172.56045500000002,7.5883910000000006,,1,0.143,0.212,0.02504,0.00601,-0.00601,235.0,32.93963,1,0,K2,0.41,3457.0,13.495999999999999,0.36,
1420,WASP-135,b,2015,Transit,267.28497400000003,29.879107,1.94,1,0.0243,1.3,1.9,0.08,-0.08,,1.4013794,0,0,SuperWASP,0.96,5675.0,13.28,0.98,4.47
1421,LkCa 15,b,2015,Imaging,69.824148,22.350967,,0,14.7,,,,,,,0,0,Large Binocular Telescope Observatory,,,12.025,,
1422,LkCa 15,c,2015,Imaging,69.824148,22.350967,,0,18.6,,,,,,,0,0,Large Binocular Telescope Observatory,,,12.025,,
1423,Kepler-454,b,2015,Transit,287.478529,38.228866,,1,0.0954,0.21100000000000002,0.021519999999999997,0.0044,-0.0044,,10.57375339,0,1,Kepler,1.07,5701.0,11.57,1.03,4.37
1424,HD 33844,b,2015,Radial Velocity,78.150421,-14.951111,,0,1.6,,1.96,0.12,-0.12,,551.4,0,0,Anglo-Australian Telescope,5.29,4861.0,7.2860000000000005,1.78,3.24
1425,HD 33844,c,2015,Radial Velocity,78.150421,-14.951111,,0,2.24,,1.75,0.18,-0.18,,916.0,0,0,Anglo-Australian Telescope,5.29,4861.0,7.2860000000000005,1.78,3.24
1426,Kepler-1111,b,2016,Transit,295.463372,45.812744,,1,,0.17800000000000002,,,,,8.79617863,0,1,Kepler,1.15,6077.0,15.159,1.1,4.36
1427,Kepler-1112,b,2016,Transit,296.968815,47.751488,,1,,0.26899999999999996,,,,,14.36267939,0,1,Kepler,1.54,6496.0,14.612,1.34,4.19
1428,Kepler-1113,b,2016,Transit,289.406695,39.338834000000006,,1,,0.251,,,,,42.3004954,0,1,Kepler,1.17,5931.0,14.765999999999998,1.12,4.35
1429,Kepler-1114,b,2016,Transit,299.236933,45.834697999999996,,1,,0.12,,,,,14.97435694,0,1,Kepler,0.83,5374.0,13.747,0.87,4.55
1430,Kepler-1115,b,2016,Transit,294.991772,40.144409,,1,,0.152,,,,,23.5540725,0,1,Kepler,1.73,8480.0,11.98,1.6,4.17
1431,Kepler-1116,b,2016,Transit,291.933655,44.115505,,1,,0.22699999999999998,,,,,41.6977827,0,1,Kepler,0.93,5641.0,15.265,0.95,4.48
1432,Kepler-1117,b,2016,Transit,292.08477999999997,49.23748,,1,,0.099,,,,,4.79028459,0,1,Kepler,0.93,5612.0,14.102,0.95,4.49
